"","WBANID","COUNTY"
"3645","54906","WATONWAN"
"3646","54907","IOWA"
"3647","54908","DOUGLAS"
"3648","54909","BARRON"
"3649","54910","WADENA"
"3650","54911","TAYLOR"
"3651","54912","POLK"
"3652","54913","PRICE"
"3653","54914","SHERBURNE"
"3654","54915","CASS"
"3655","54916","WASECA"
"3656","54917","SWIFT"
"3657","63843","CLEVELAND"
"3658","63846","SCREVEN"
"3659","63847","DEKALB"
"3660","63848","CHEROKEE"
"3661","63859","BURKE"
"3662","53145","NYE"
"3663","53988","VERNON"
"3664","53989","RILEY"
"3665","54826","VAN BUREN"
"3666","03752","CAPE MAY"
"3667","94648","BARNSTABLE"
"3668","64770","NEW LONDON"
"3669","46406","DENALI BOROUGH"
"3670","26558","NORTHWEST ARCTIC BOROUGH"
"3671","46405","YUKON-KOYUKUK"
"3672","54919","MAHASKA"
"3673","54920","O'BRIEN"
"3674","04134","TOOELE"
"3675","63872","BARBOUR"
"3676","53843","COVINGTON"
"3677","63871","HOLMES"
"3678","63870","COVINGTON"
"3679","63874","BUTLER"
"3680","03064","CHAFFEE"
"3681","63876","MASON"
"3682","64773","GRAFTON"
"3683","63875","BELL"
"3684","03069","SAGUACHE"
"3685","54844","CHIPPEWA"
"3686","53993","PAYNE"
"3687","54923","YELLOW MEDICINE"
"3688","54922","RICHLAND"
"3689","54921","BOONE"
"3690","53992","MOREHOUSE"
"3691","53991","ALLEN"
"3692","63880","MARSHALL"
"3693","53990","MCCURTAIN"
"3694","63879","BRAXTON"
"3695","63878","MONTGOMERY"
"3696","63877","GREENE"
"3697","63881","LAURENS"
"3698","04135","TETON"
"3699","03070","MOORE"
"3700","54924","MURRAY"
"3701","63882","WAYNE"
"3702","03756","TALBOT"
"3703","12993","LAFOURCHE"
"3704","64774","PLYMOUTH"
"3705","54850","ST. JOSEPH"
"3706","12994","JIM HOGG"
"3707","63884","WYOMING"
"3708","63885","BALDWIN"
"3709","53995","CALCASIEU"
"3710","54925","WAYNE"
"3711","54926","ROCK"
"3712","03071","MIDLAND"
"3713","53996","POLK"
"3714","53997","COMANCHE"
"3715","63886","BALDWIN"
"3716","63887","BUTLER"
"3717","03757","ST. MARY'S"
"3718","53998","ORANGE"
"3719","92824","HILLSBOROUGH"
"3720","23903","TUNICA"
"3721","54953","LINCOLN"
"3722","54931","LYON"
"3723","94087","THOMAS"
"3724","54930","GOODHUE"
"3725","23902","SEMINOLE"
"3726","23901","BURLESON"
"3727","53999","CANADIAN"
"3728","12995","SAN PATRICIO"
"3729","94086","SUBLETTE"
"3730","54927","STEARNS"
"3731","54852","WAUPACA"
"3732","26561","YUKON-KOYUKUK"
"3733","26654","WADE HAMPTON"
"3734","27518","NORTH SLOPE BOROUGH"
"3735","26653","BETHEL"
"3736","27517","NORTH SLOPE BOROUGH"
"3737","26652","BETHEL"
"3738","25521","LAKE AND PENINSULA BOROUGH"
"3739","63883","MADISON"
"3740","63889","GREENVILLE"
"3741","03073","HOUSTON"
"3742","63888","CLARK"
"3743","92825","HILLSBOROUGH"
"3744","12347","WORCESTER"
"3745","53848","SANTA ROSA"
"3746","63890","DUVAL"
"3747","03755","GARRETT"
"3748","54928","RUSK"
"3749","64775","ONEIDA"
"3750","03763","ROCKINGHAM"
"3751","54936","SHERBURNE"
"3752","12973","NUECES"
"3753","12974","ARANSAS"
"3754","53141","ORANGE"
"3755","53846","CAMDEN"
"3756","53847","SANTA ROSA"
"3757","53849","LAUDERDALE"
"3758","53938","STEPHENS"
"3759","63901","JACKSON"
"3760","92808","VOLUSIA"
"3761","92822","VOLUSIA"
"3762","93776","CARTERET"
"3763","94297","ISLAND"
"3764","26647","WADE HAMPTON"
"3765","26649","NORTHWEST ARCTIC BOROUGH"
"3766","53144","KERN"
"3767","03033","TORRANCE"
"3768","96401","MATANUSKA-SUSITNA BOROUGH"
"3769","03047","WARD"
"3770","03733","TUCKER"
"3771","53878","HENDERSON"
"3772","54796","WASHINGTON"
"3773","54903","JUNEAU"
"3774","04125","GRANT"
"3775","03758","ORANGE"
"3776","23908","BARTON"
"3777","94060","ROOSEVELT"
"3778","94995","LANCASTER"
"3779","53132","SANTA CRUZ"
"3780","63826","BARNWELL"
"3781","94645","AROOSTOOK"
"3782","54808","CHAMPAIGN"
"3783","04994","MARSHALL"
"3784","04130","GLACIER"
"3785","53139","INYO"
"3786","64758","CORTLAND"
"3787","63856","CAMDEN"
"3788","94081","HARDING"
"3789","22016","BREWSTER"
"3790","04137","BEAVERHEAD"
"3791","53151","SAN DIEGO"
"3792","53154","YUMA"
"3793","04141","COOS"
"3794","94059","ROOSEVELT"
"3795","53961","UNION"
"3796","63849","EDMONSON"
"3797","53974","RILEY"
"3798","03063","OTERO"
"3799","63850","OCONEE"
"3800","54851","COSHOCTON"
"3801","23904","INDEPENDENCE"
"3802","03062","SANDOVAL"
"3803","13301","LINN"
"3804","03067","LOGAN"
"3805","23906","ARANSAS"
"3806","54854","OTSEGO"
"3807","92827","HIGHLANDS"
"3808","94996","LANCASTER"
"3809","27516","NORTH SLOPE BOROUGH"
"3810","53960","ST. MARTIN"
"3811","04223","SKAGIT"
"3812","03048","SOCORRO"
"3813","54797","WASHINGTON"
"3814","53138","WHITE PINE"
"3815","04131","TETON"
"3816","63855","CUMBERLAND"
"3817","94080","BILLINGS"
"3818","26494","FAIRBANKS NORTH STAR BOROUGH"
"3819","53968","ANDERSON"
"3820","94075","BOULDER"
"3821","53136","NYE"
"3822","12987","HIDALGO"
"3823","63858","DALLAS"
"3824","21515","HAWAII"
"3825","94084","BURKE"
"3826","94085","LYMAN"
"3827","23907","BURNET"
"3828","04136","SPOKANE"
"3829","63898","LAWRENCE"
"3830","53152","SANTA BARBARA"
"3831","93245","SONOMA"
"3832","04139","WASHOE"
"3833","53155","COCONINO"
"3834","53927","PAYNE"
"3835","04127","OWYHEE"
"3836","94644","PENOBSCOT"
"3837","03054","BAILEY"
"3838","03055","TEXAS"
"3839","54902","JASPER"
"3840","64756","DUTCHESS"
"3841","25379","SITKA BOROUGH"
"3842","03074","DONA ANA"
"3843","23909","DENT"
"3844","04138","BOX ELDER"
"3845","04140","JUDITH BASIN"
"3846","53926","PAYNE"
"3847","53131","PIMA"
"3848","94074","WELD"
"3849","04126","BUTTE"
"3850","63828","BAKER"
"3851","63831","NEWTON"
"3852","54811","DEKALB"
"3853","93243","MERCED"
"3854","94082","MOFFAT"
"3855","54810","ALGER"
"3856","94079","GRANT"
"3857","03761","CHESTER"
"3858","63869","BALDWIN"
"3859","92821","BREVARD"
"3860","25711","ALEUTIANS WEST"
"3861","04236","BENTON"
"3862","03759","ALBEMARLE"
"3863","94088","CROOK"
"3864","53150","MARIPOSA"
"3865","04990","MINNEHAHA"
"3866","04222","SHASTA"
"3867","04128","HARNEY"
"3868","94077","SIOUX"
"3869","53877","BUNCOMBE"
"3870","63838","WOODFORD"
"3871","03728","CHARLESTON"
"3872","63829","BAKER"
"3873","54795","STRAFFORD"
"3874","54794","STRAFFORD"
"3875","03739","NORTHAMPTON"
"3876","03060","MONTROSE"
"3877","63857","DEKALB"
"3878","92826","COLLIER"
"3879","03072","COKE"
"3880","94078","FREMONT"
"3881","21514","HAWAII"
"3882","03061","MONTEZUMA"
"3883","04237","GRAYS HARBOR"
"3884","54933","MCPHERSON"
"3885","54932","PINE"
"3886","53149","WAYNE"
"3887","54937","KIDDER"
"3888","04238","HUMBOLDT"
"3889","94090","WELD"
"3890","00436","WASHINGTON"
"3891","23803","MARSHALL"
"3892","94963","HENNEPIN"
"3893","53921","MONTGOMERY"
"3894","03161","NYE"
"3895","63899","ESCAMBIA"
"3896","63891","CHILTON"
"3897","63868","LAWRENCE"
"3898","63867","CULLMAN"
"3899","63892","SUMTER"
"3900","63893","HALE"
"3901","63866","MARSHALL"
"3902","73802","CRENSHAW"
"3903","63894","COLBERT"
"3904","73801","TUSCALOOSA"
"3905","63895","FRANKLIN"
"3906","63896","JACKSON"
"3907","63897","DALLAS"
"3908","73803","TALLADEGA"
"3909","23802","CLARKE"
"3910","23801","PIKE"
"3911","63862","DEKALB"
"3912","03085","COCHISE"
"3913","53159","COCONINO"
"3914","53160","YAVAPAI"
"3915","53162","PINAL"
"3916","53170","NAVAJO"
"3917","53156","MARICOPA"
"3918","94092","WASHINGTON"
"3919","03084","RIO GRANDE"
"3920","03078","KIOWA"
"3921","03077","NAVAJO"
"3922","03076","MESA"
"3923","03089","OTERO"
"3924","03079","SAGUACHE"
"3925","03083","YUMA"
"3926","03082","LINCOLN"
"3927","53008","CURRY"
"3928","03075","RIO ARRIBA"
"3929","03080","CATRON"
"3930","03087","LOS ALAMOS"
"3931","03090","TAOS"
"3932","03081","GARFIELD"
"3933","63861","VIGO"
"3934","25630","ALEUTIANS EAST BOROUGH"
"3935","26562","LAKE AND PENINSULA BOROUGH"
"3936","03086","BACA"
"3937","03091","LAS ANIMAS"
"3938","03094","UNION"
"3939","03095","HARDING"
"3940","03092","UNION"
"3941","03053","DONA ANA"
"3942","73805","BAY"
"3943","64761","SUFFOLK"
"3944","63903","VERNON"
"3945","26443","MATANUSKA-SUSITNA BOROUGH"
"3946","53020","LAS ANIMAS"
"3947","54855","BELMONT"
"3948","26655","NORTHWEST ARCTIC BOROUGH"
"3949","26563","KENAI PENINSULA BOROUGH"
"3950","53176","MARICOPA"
"3951","53164","COCONINO"
"3952","53011","APACHE"
"3953","53172","LA PAZ"
"3954","53006","PIMA"
"3955","53169","NAVAJO"
"3956","53168","PIMA"
"3957","03096","RIO BLANCO"
"3958","94094","RIO BLANCO"
"3959","03093","WASHINGTON"
"3960","53007","TELLER"
"3961","53005","CHAFFEE"
"3962","03099","MOFFAT"
"3963","03088","TELLER"
"3964","03098","EAGLE"
"3965","53009","MCKINLEY"
"3966","53173","SAN JUAN"
"3967","53016","LINCOLN"
"3968","53003","CIBOLA"
"3969","53002","EDDY"
"3970","53015","CHAVES"
"3971","53017","RIO ARRIBA"
"3972","53163","SOCORRO"
"3973","03097","TORRANCE"
"3974","53013","WASHINGTON"
"3975","53014","SAN JUAN"
"3976","53010","SAN JUAN"
"3977","04143","WASATCH"
"3978","53171","MILLARD"
"3979","53165","MILLARD"
"3980","53167","WASATCH"
"3981","53012","SAN JUAN"
"3982","53004","SAN JUAN"
"3983","53166","WASHINGTON"
"3984","94055","FALLON"
"3985","03749","FREDERICK"
"3986","53181","GRAHAM"
"3987","53019","NAVAJO"
"3988","53182","TEXAS"
"3989","53024","SAN MIGUEL"
"3990","53022","ROOSEVELT"
"3991","96404","SOUTHEAST FAIRBANKS"
"3992","53183","COCONINO"
"3993","53025","LUNA"
"3994","53184","MOHAVE"
"3995","53180","MOHAVE"
"3996","53175","RIVERSIDE"
"3997","53185","BEAVER"
"3998","94097","TOOELE"
"3999","53174","CARBON"
"4000","53023","SAN JUAN"
"4001","94098","DAGGETT"
"4002","53026","OTERO"
"4003","94096","UINTAH"
"4004","04851","DEFIANCE"
"4005","94871","BERRIEN"
"4006","00100","CLARK"
"4007","25522","BRISTOL BAY BOROUGH"
"4008","25380","SKAGWAY-HOONAH-ANGOON"
"4009","25381","PRINCE OF WALES-OUTER KETCHIKA"
"4010","54939","APPANOOSE"
"4011","54940","HANCOCK"
"4012","54941","HARDIN"
"4013","54942","CLARKE"
"4014","54943","DALLAS"
"4015","92806","PINELLAS"
"4016","56401","COPPER RIVER CENSUS AREA"
"4017","00102","NORTHWEST ARCTIC BOROUGH"
"4018","00103","NOME"
"4019","00104","YUKON-KOYUKUK"
"4020","00105","WADE HAMPTON"
"4021","00106","BETHEL"
"4022","00107","DILLINGHAM"
"4023","00108","WADE HAMPTON"
"4024","00110","ALEUTIANS EAST BOROUGH"
"4025","00111","NOME"
"4026","00112","DILLINGHAM"
"4027","00113","NORTHWEST ARCTIC BOROUGH"
"4028","00114","GLACIER"
"4029","00115","SAN BERNARDINO"
"4030","00117","TRINITY"
"4031","00118","TILLAMOOK"
"4032","00119","LEWIS"
"4033","00121","PIMA"
"4034","00122","LAWRENCE"
"4035","00123","NOME"
"4036","00124","QUEEN ANNE'S"
"4037","00125","KANDIYOHI"
"4038","00126","ST. MARY'S"
"4039","00127","BEE"
"4040","00128","CLINCH"
"4041","00129","DEAF SMITH"
"4042","00130","ATASCOSA"
"4043","00131","ATHENS"
"4044","00132","WAUSHARA"
"4045","00133","VAN BUREN"
"4046","00134","WICHITA"
"4047","00135","MARIN"
"4048","00136","CHESTER"
"4049","00137","COLFAX"
"4050","00138","WINSTON"
"4051","00139","KNOX"
"4052","00140","NEWAYGO"
"4053","00141","MONTGOMERY"
"4054","00142","CRAWFORD"
"4055","00143","CHEYENNE"
"4056","00144","LINCOLN"
"4057","00145","MADISON"
"4058","00146","MONTGOMERY"
"4059","00148","WASHINGTON"
"4060","00149","BARRY"
"4061","00150","SARGENT"
"4062","00151","CALEDONIA"
"4063","00152","FRANKLIN"
"4064","00153","CHESTERFIELD"
"4065","00154","CHESAPEAKE (CITY)"
"4066","00155","ESSEX"
"4067","00156","WALKER"
"4068","00157","JACKSON"
"4069","00158","DELTA"
"4070","00159","CHAFFEE"
"4071","00160","BOULDER"
"4072","00161","WELD"
"4073","00162","MORGAN"
"4074","00163","PHILLIPS"
"4075","00164","BOULDER"
"4076","00165","ARCHULETA"
"4077","00166","TRAVIS"
"4078","00167","DEKALB"
"4079","00168","LOGAN"
"4080","00169","MIDDLESEX"
"4081","00170","EUREKA"
"4082","00171","CARSON CITY"
"4083","00172","CHOCTAW"
"4084","00173","BOONE"
"4085","00174","YOLO"
"4086","00175","RUSK"
"4087","00176","STEPHENS"
"4088","00177","MEDINA"
"4089","00178","UNION"
"4090","00179","TODD"
"4091","00180","WASHINGTON"
"4092","00181","ZAPATA"
"4093","00182","GRANT"
"4094","00183","GRANT"
"4095","00184","VERMILION"
"4096","00185","SHAWANO"
"4097","00186","BALDWIN"
"4098","00187","STARKE"
"4099","00188","HARRIS"
"4100","00189","NEWBERRY"
"4101","00190","LAURENS"
"4102","00191","BERKELEY"
"4103","00192","CHESTER"
"4104","00193","AIKEN"
"4105","00194","BARNWELL"
"4106","00195","KERSHAW"
"4107","00196","WILLIAMSBURG"
"4108","00197","CHESTERFIELD"
"4109","00198","CHARLESTON"
"4110","00199","LANCASTER"
"4111","00200","MARION"
"4112","00201","COLLETON"
"4113","00202","SUMTER"
"4114","00203","BEAUFORT"
"4115","00204","HORRY"
"4116","00205","PLACER"
"4117","00206","TUOLUMNE"
"4118","00207","TANEY"
"4119","00208","WALLER"
"4120","00209","MONTAGUE"
"4121","00210","CARTER"
"4122","00211","LAKE"
"4123","00212","KAY"
"4124","00213","ROBERTS"
"4125","00214","HASKELL"
"4126","00215","CANADIAN"
"4127","00216","MIDLAND"
"4128","00217","MARLBORO"
"4129","00218","DORCHESTER"
"4130","00219","DARLINGTON"
"4131","00220","FAIRFIELD"
"4132","00221","COCONINO"
"4133","00222","HENRY"
"4134","00223","FORT BEND"
"4135","00224","DESCHUTES"
"4136","00225","LLANO"
"4137","00226","MARICOPA"
"4138","00227","EL DORADO"
"4139","00228","SAN MATEO"
"4140","00229","LAMPASAS"
"4141","00230","TRAVIS"
"4142","00231","HALIFAX"
"4143","00232","UNION"
"4144","00234","CLAY"
"4145","00235","CITRUS"
"4146","00236","DANE"
"4147","00237","PINE"
"4148","00238","STEARNS"
"4149","00239","CROCKETT"
"4150","00240","IONIA"
"4151","00241","VERNON"
"4152","00248","WAYNE"
"4153","00249","CARROLL"
"4154","00250","TIFT"
"4155","00251","DARKE"
"4156","00252","PAULDING"
"4157","00258","VALENCIA"
"4158","00263","BEXAR"
"4159","00264","CANYON"
"4160","00265","FULTON"
"4161","00266","FOSTER"
"4162","00267","THOMAS"
"4163","00268","WEBSTER"
"4164","00269","CLARK"
"4165","00270","DIMMIT"
"4166","00271","PICKENS"
"4167","00273","NEWTON"
"4168","00274","LEE"
"4169","00275","OKTIBBEHA"
"4170","00276","COLEMAN"
"4171","00277","LAWRENCE"
"4172","00278","HINDS"
"4173","00279","WASHOE"
"4174","00280","EL PASO"
"4175","00281","ROLETTE"
"4176","00282","GOLDEN VALLEY"
"4177","00283","PEMBINA"
"4178","00284","JACKSON"
"4179","00285","TOWNER"
"4180","00286","JACKSON"
"4181","00287","DIVIDE"
"4182","00288","CAVALIER"
"4183","00290","EDGECOMBE"
"4184","00291","WALSH"
"4185","00292","MERCER"
"4186","00293","PIERCE"
"4187","00294","MCKENZIE"
"4188","00295","COOPER"
"4189","00296","MORTON"
"4190","00297","VILAS"
"4191","00298","LAPEER"
"4192","00299","VOLUSIA"
"4193","00300","MOUNTRAIL"
"4194","00301","BARNES"
"4195","00310","BOUNDARY"
"4196","00311","ALCORN"
"4197","00313","JEFFERSON"
"4198","00314","COAHOMA"
"4199","00315","DELAWARE"
"4200","00316","BARRON"
"4201","00317","LINCOLN"
"4202","00318","EMMONS"
"4203","00319","YUMA"
"4204","00320","SONOMA"
"4205","00321","DICKEY"
"4206","00322","WELLS"
"4207","00323","SAUNDERS"
"4208","00324","LOGAN"
"4209","00325","GADSDEN"
"4210","00326","NASSAU"
"4211","00327","GRIGGS"
"4212","00328","SUMTER"
"4213","00329","CAMDEN"
"4214","00330","EMANUEL"
"4215","00333","LAFOURCHE"
"4216","00334","HARLAN"
"4217","00335","TAYLOR"
"4218","00336","CASS"
"4219","00337","DODGE"
"4220","00338","BAY"
"4221","00339","SPALDING"
"4222","00340","CHATHAM"
"4223","00341","WASHAKIE"
"4224","00342","FREMONT"
"4225","00343","OLMSTED"
"4226","00344","FRANKLIN"
"4227","00345","HIDALGO"
"4228","00346","TRINITY"
"4229","00347","LAPORTE"
"4230","00348","COFFEE"
"4231","00349","ANDREWS"
"4232","00350","BEN HILL"
"4233","00351","MILAM"
"4234","00352","JEFF DAVIS"
"4235","00353","FREMONT"
"4236","00354","CLAY"
"4237","00355","CHEROKEE"
"4238","00356","DORCHESTER"
"4239","00357","HAMILTON"
"4240","00358","PRINCE GEORGE'S"
"4241","00359","CALCASIEU"
"4242","00360","OKEECHOBEE"
"4243","00361","BARREN"
"4244","00362","CORYELL"
"4245","00363","JOHNSON"
"4246","00364","CUSTER"
"4247","00365","SAN PATRICIO"
"4248","00366","EVANS"
"4249","00367","FAUQUIER"
"4250","00368","PEMBINA"
"4251","00369","SAN DIEGO"
"4252","00370","CARTERET"
"4253","00371","CLARENDON"
"4254","00372","WHITE"
"4255","00373","OUACHITA"
"4256","00374","GILA"
"4257","00375","YAVAPAI"
"4258","00376","ROUTT"
"4259","00377","CITRUS"
"4260","00378","LIBERTY"
"4261","00379","LEHIGH"
"4262","00380","PORTAGE"
"4263","00381","JEFFERSON DAVIS"
"4264","00382","STEPHENS"
"4265","00383","ANSON"
"4266","00384","ST. JOSEPH"
"4267","00385","CHAFFEE"
"4268","00386","LAWRENCE"
"4269","00387","GRANT"
"4270","00388","WHITE"
"4271","00389","MONROE"
"4272","00390","CHARLESTON"
"4273","00391","GEORGETOWN"
"4274","00392","SAN BENITO"
"4275","00394","JACKSON"
"4276","00395","SANTA CLARA"
"4277","00396","HUMBOLDT"
"4278","00397","NEVADA"
"4279","00415","BRADFORD"
"4280","00416","PAGE"
"4281","00417","ROSEBUD"
"4282","00419","GRAND"
"4283","00420","PLAQUEMINES"
"4284","00422","PARK"
"4285","00423","CALCASIEU"
"4286","00424","GARFIELD"
"4287","00425","ADDISON"
"4288","00426","LARAMIE"
"4289","00428","CLARK"
"4290","00429","MONTROSE"
"4291","00430","STEUBEN"
"4292","00431","HARRISON"
"4293","00433","MONO"
"4294","00437","CALLOWAY"
"4295","00438","BRAZOS"
"4296","00439","CRISP"
"4297","00440","CULLMAN"
"4298","00441","DAVIESS"
"4299","00443","FREMONT"
"4300","00444","CARBON"
"4301","00445","MARENGO"
"4302","00446","WESTON"
"4303","00447","HENDERSON"
"4304","00448","ROCKWALL"
"4305","00449","UINTA"
"4306","00450","ADAMS"
"4307","00451","STONE"
"4308","00452","IDAHO"
"4309","00455","MARION"
"4310","00457","POINTE COUPEE"
"4311","00458","CLERMONT"
"4312","00460","ASCENSION"
"4313","00461","LIMESTONE"
"4314","00462","OCEAN"
"4315","00463","MAURY"
"4316","00464","OCONTO"
"4317","00465","CATTARAUGUS"
"4318","00466","ST. LANDRY"
"4319","00467","OSAGE"
"4320","00468","OTTAWA"
"4321","00469","PIERCE"
"4322","00470","CASS"
"4323","00471","PRESIDIO"
"4324","00474","BOLIVAR"
"4325","00475","CARBON"
"4326","00477","GONZALES"
"4327","00479","KERN"
"4328","00480","BOX ELDER"
"4329","00481","MILLARD"
"4330","00483","ORLEANS"
"4331","00484","CROOK"
"4332","00485","FLAGLER"
"4333","00486","PASCO"
"4334","00491","MARION"
"4335","00476","MARTIN"
"4336","92803","MIAMI-DADE"
"4337","94197","OKANOGAN"
"4338","03762","LENOIR"
"4339","00109","BRISTOL BAY BOROUGH"
"4340","00116","WARREN"
"4341","00289","WILLIAMS"
"4342","26564","NORTH SLOPE BOROUGH"
"4343","96406","YUKON-KOYUKUK"
"4344","26565","NORTH SLOPE BOROUGH"
"4345","14966","FLOYD"
"4346","96407","NORTHWEST ARCTIC BOROUGH"
"4347","96408","DENALI BOROUGH"
"4348","03164","SAN DIEGO"
"4349","24093","SWEET GRASS"
"4350","24280","JEFFERSON"
"4351","25382","YAKUTAT BOROUGH"
"4352","54856","WAYNE"
"4353","96405","CHUGACH CENSUS AREA"
"4354","96409","NORTH SLOPE BOROUGH"
"4355","92828","PINELLAS"
"4356","54789","MONROE"
"4357","43801","HAMILTON"
"4358","43109","MARICOPA"
"4359","64779","NORFOLK"
"4360","94099","WILLIAMS"
"4361","53153","SANTA BARBARA"
"4362","23583","DILLINGHAM"
"4363","63904","WILLIAMSON"
"4364","43110","PLAQUEMINES"
"4365","03057","GREENLEE"
"4366","03988","SEBASTIAN"
"4367","04226","CLATSOP"
"4368","24210","KITTITAS"
"4369","04861","ALLEN"
"4370","53923","ALLEN"
"4371","53924","WILLIAMSON"
"4372","92810","PINELLAS"
"4373","54944","CENTRE"
"4374","53705","GRANT"
"4375","00496","HAMBLEN"
"4376","00497","SEVIER"
"4377","26566","ALEUTIANS EAST BOROUGH"
"4378","26567","ALEUTIANS EAST BOROUGH"
